dom,sup,seed,client,logn,prev_gap,feat_shift,cc_port,score_w1,disagree,T_in,T_gap,T_diag,ba_local,fpr_local,fnr_local,ba_bk30,fpr_bk30,fnr_bk30,ba_bk100,fpr_bk100,fnr_bk100,ba_bk300,fpr_bk300,fnr_bk300,ba_shrink,fpr_shrink,fnr_shrink,ba_bk1000,fpr_bk1000,fnr_bk1000,ba_bk3000,fpr_bk3000,fnr_bk3000,ba_fedavg,fpr_fedavg,fnr_fedavg,ba_blend_val,fpr_blend_val,fnr_blend_val,ba_fedavg_ft,fpr_fedavg_ft,fnr_fedavg_ft,ba_cluster,fpr_cluster,fnr_cluster
mobile_B,1000,3,play2019-2021,6.907755278982137,0.3361818181818182,0.2742384137513155,-0.38421836495399475,0.017320371054612396,0.036036036036036036,-0.8099520613614573,-0.17394055608820713,-0.9838926174496644,0.853202988579456,0.06670326653856706,0.22689075630252098,0.8557576750162046,0.06999725500960752,0.2184873949579832,0.8678167945739921,0.08509470216854242,0.17927170868347342,0.8658360956240855,0.0694482569311008,0.19887955182072825,0.8627043460810072,0.06450727422454017,0.2100840336134454,0.8597440623243533,0.09003568487510294,0.19047619047619047,0.8452175270327731,0.09387867142465,0.21568627450980393,0.8248857599586636,0.17375789184737855,0.17647058823529416,0.8429561778046382,0.05078232226187207,0.2633053221288515,0.8411127283743582,0.03486137798517708,0.28291316526610644,0.8426255487097392,0.045841339555311555,0.26890756302521013
mobile_B,1000,3,slideme,6.907755278982137,0.054181818181818164,0.13340379345684839,-0.4509514272212982,0.07654628780955472,0.06606606606606606,-0.8070461658841939,-0.17644366197183103,-0.9834898278560249,0.9390992815280671,0.046476761619190454,0.07532467532467535,0.9390992815280671,0.046476761619190454,0.07532467532467535,0.9439455596876887,0.04197901049475261,0.07012987012987015,0.9490449580404603,0.02398800599700146,0.07792207792207795,0.9527405128604529,0.026986506746626726,0.06753246753246755,0.9517903385969353,0.03148425787106446,0.06493506493506496,0.9313168091279036,0.007496251874062998,0.1298701298701299,0.9165774255729278,0.02398800599700146,0.1428571428571429,0.9517903385969353,0.03148425787106446,0.06493506493506496,0.9343055744854845,0.040479760119940034,0.09090909090909094,0.9460464572908351,0.02998500749625188,0.07792207792207795
mobile_B,1000,4,1mobile,6.907755278982137,0.19763636363636367,0.1189913676592812,-0.4968508780002594,0.036515797005859406,0.03903903903903904,-0.9042611298166852,-0.08649831649831674,-0.9907594463150019,0.95516824821579,0.027363184079602032,0.06230031948881787,0.9580094733997743,0.02487562189054726,0.0591054313099042,0.9588081954445027,0.02487562189054726,0.057507987220447254,0.9632468647179439,0.02238805970149249,0.051118210862619806,0.9632468647179439,0.02238805970149249,0.051118210862619806,0.9587962742199545,0.04726368159203975,0.03514376996805113,0.9625395387280848,0.01741293532338306,0.057507987220447254,0.9601433725938995,0.01741293532338306,0.06230031948881787,0.9600519765390301,0.02238805970149249,0.057507987220447254,0.9613871536884269,0.014925373134328401,0.06230031948881787,0.9649357048622702,0.01741293532338306,0.05271565495207664
mobile_B,1000,4,PlayDrone,6.907755278982137,0.05763636363636365,0.11117839569323085,-0.1351279467344284,0.0484578460612054,0.13513513513513514,-0.6612188766647366,-0.29752460914881296,-0.9587434858135495,0.8824891132381965,0.11512717536813921,0.11989459815546777,0.8838278013238725,0.1124497991967871,0.11989459815546777,0.8837431412077824,0.12315930388219543,0.10935441370223975,0.8850818292934584,0.12048192771084343,0.10935441370223975,0.8736077379346106,0.1552878179384204,0.0974967061923584,0.8668613849336742,0.17536813922356087,0.09090909090909094,0.8637025043520591,0.07496653279785814,0.19762845849802368,0.845259827187538,0.1579651941097724,0.1515151515151515,0.8844548153086655,0.11646586345381527,0.11462450592885376,0.8408733749226154,0.21285140562248994,0.1054018445322793,0.8652978184146335,0.12315930388219543,0.1462450592885376
mobile_B,1000,4,angeeks,6.907755278982137,0.09063636363636368,0.11951959256471789,-0.45003241300582886,0.047100575452016014,0.1111111111111111,-0.7407301747797198,-0.2278347537194857,-0.9685649284992055,0.8870055036595315,0.13394919168591224,0.09203980099502485,0.8858507692484461,0.1362586605080831,0.09203980099502485,0.8860288626153299,0.14087759815242495,0.08706467661691542,0.8857617225650041,0.13394919168591224,0.09452736318407962,0.9024594119471925,0.08314087759815247,0.11194029850746268,0.8981966610366183,0.10161662817551964,0.10199004975124382,0.8705720818540095,0.15935334872979212,0.09950248756218905,0.8569766640239909,0.1293302540415704,0.15671641791044777,0.9049469741362471,0.08314087759815247,0.10696517412935325,0.8570714556547516,0.19630484988452657,0.08955223880597019,0.8619546608757598,0.1616628175519631,0.11442786069651745
mobile_B,1000,4,anzhi,6.907755278982137,0.44463636363636366,0.22774023737382076,-0.21071931719779968,0.11913725316278741,0.12012012012012012,-0.6770918527838943,-0.2547263290342876,-0.9318181818181819,0.8302678485068553,0.29205175600739375,0.04741254697889563,0.8320855503524519,0.28465804066543443,0.05117085862966175,0.8431146693856044,0.25508317929759705,0.058687481931194,0.8623115567148092,0.1386321626617375,0.13674472390864412,0.858031955000724,0.13678373382624764,0.14715235617230416,0.849910945167553,0.14232902033271722,0.1578490893321769,0.8319137464002664,0.22920517560073939,0.10696733159872795,0.7812708576143351,0.3622920517560074,0.07516623301532233,0.8302678485068553,0.29205175600739375,0.04741254697889563,0.8198853322175428,0.22550831792975967,0.13472101763515465,0.7768819746927167,0.37338262476894635,0.07285342584562016
mobile_B,1000,4,appchina,6.907755278982137,0.42763636363636365,0.25592694146509154,-0.42728713154792786,0.10370203366971317,0.14114114114114115,-0.693800539083558,-0.19481132075471685,-0.8886118598382748,0.8252997241658608,0.18379160636758318,0.16560894530069503,0.8238930006704515,0.19536903039073805,0.15684496826835903,0.830805473298057,0.2141823444283647,0.12420670897552133,0.8320781502362324,0.2170767004341534,0.11876699909338173,0.828753883086036,0.2170767004341534,0.12541553339377454,0.8297774914619123,0.18813314037626627,0.1523118766999093,0.8033687889757313,0.3198263386396527,0.07343608340888486,0.8081848434235622,0.2778581765557163,0.10577213659715923,0.831837609921457,0.19247467438494936,0.14385010577213664,0.8000613596475691,0.23154848046309695,0.1683288002417649,0.7825677372460058,0.3632416787264834,0.07162284678150499
mobile_B,1000,4,play2013-2014,6.907755278982137,0.19436363636363635,0.062669296852919,-0.569385290145874,0.08929669425260495,0.09309309309309309,-0.7695518975765888,-0.1445541838134432,-0.914106081390032,0.8882226863437044,0.04071499503475673,0.1828396322778345,0.8933211476085514,0.08771929824561409,0.12563840653728298,0.8952122341430889,0.053293611386957984,0.15628192032686417,0.8999556729045811,0.07547169811320753,0.12461695607763024,0.9005319927683606,0.03243958953988746,0.16649642492339123,0.9047030000077767,0.038397881496193276,0.15219611848825332,0.9029627135079976,0.03574975173783512,0.15832482124616953,0.8829450232438305,0.028798411122144985,0.2053115423901941,0.9056818477670268,0.03541873551804042,0.15321756894790606,0.8936467539616284,0.0390599139357829,0.17364657814096018,0.9021302702667977,0.02515723270440251,0.17058222676200208
mobile_B,1000,4,play2016-2016,6.907755278982137,0.32236363636363635,0.08106781913310135,-0.2778972089290619,0.09284558209601329,0.11711711711711711,-0.7005727376861397,-0.1830796923580429,-0.8836524300441826,0.8014633083838263,0.2742663656884876,0.1228070175438597,0.8041438952912756,0.2689051918735892,0.1228070175438597,0.8071908043245812,0.2474604966139955,0.13815789473684215,0.8156360144152708,0.24153498871331824,0.1271929824561403,0.817816621123916,0.23278781038374718,0.13157894736842102,0.7962481683893707,0.3132054176072234,0.0942982456140351,0.8097105065145935,0.25338600451467264,0.1271929824561403,0.8068121064512297,0.2547968397291196,0.13157894736842102,0.8078838461843095,0.23730248306997748,0.14692982456140347,0.7878871133816483,0.30361173814898423,0.12061403508771928,0.8356475981149261,0.13572234762979685,0.19298245614035092
mobile_B,1000,4,play2017-2017,6.907755278982137,0.23036363636363633,0.11215937621479377,-0.12571176886558533,0.04567833738443011,0.06306306306306306,-0.6716788766788767,-0.27349816849816855,-0.9451770451770453,0.874199113042694,0.025978191148171903,0.2256235827664399,0.8800327700034472,0.04265554842847974,0.19727891156462585,0.8895026901074734,0.057729313662604254,0.16326530612244894,0.899191876879039,0.051956382296343806,0.1496598639455783,0.8998107688660241,0.04618345093008336,0.1541950113378685,0.8960617815653095,0.025336754329698508,0.18253968253968256,0.9012834554390496,0.03303399615137914,0.16439909297052158,0.9049804441768154,0.05965362411802433,0.13038548752834467,0.9018590758946299,0.06703014753046821,0.12925170068027214,0.8928840512044031,0.021488133418858246,0.19274376417233563,0.893010593161789,0.014432328415651008,0.199546485260771
mobile_B,1000,4,play2018-2018,6.907755278982137,0.05036363636363633,0.13664246616742315,-0.26995354890823364,0.11258836008316361,0.08408408408408409,-0.688962962962963,-0.2709135802469135,-0.9598765432098765,0.896867950545883,0.054075546719681955,0.1521885521885522,0.8961751377258336,0.043339960238568564,0.1643097643097643,0.8995421410928369,0.043339960238568564,0.1575757575757576,0.9002731088218165,0.03379721669980118,0.1656565656565656,0.8941033931093574,0.028628230616302153,0.1831649831649832,0.8991090494072601,0.03141153081510939,0.1703703703703704,0.9029412749094657,0.0473161033797217,0.14680134680134682,0.8959763305687759,0.0437375745526839,0.1643097643097643,0.8953892804787437,0.029423459244532824,0.17979797979797985,0.8933597070774009,0.044930417495029795,0.16835016835016836,0.8946429169093185,0.07872763419483098,0.13198653198653199
mobile_B,1000,4,play2019-2021,6.907755278982137,0.3383636363636363,0.2617108318235366,-0.42096811532974243,0.020580863542793003,0.024024024024024024,-0.7828159240321403,-0.12304601899196488,-0.9058619430241052,0.7788405335033742,0.18927015250544665,0.2530487804878049,0.7906039109410702,0.1718409586056645,0.24695121951219512,0.7917463733460863,0.17565359477124187,0.24085365853658536,0.8156616982836495,0.10648148148148151,0.2621951219512195,0.8217692225941867,0.060729847494553346,0.2957317073170732,0.8286273181359265,0.06835511982570808,0.27439024390243905,0.8400851533025134,0.07897603485838778,0.24085365853658536,0.8371194006057707,0.07271241830065356,0.2530487804878049,0.8377470907062012,0.065359477124183,0.25914634146341464,0.8391153887029066,0.03213507625272327,0.28963414634146345,0.8327355332376853,0.07843137254901966,0.25609756097560976
mobile_B,1000,4,slideme,6.907755278982137,0.08236363636363636,0.13300918326054267,-0.44584769010543823,0.06017648849791494,0.06306306306306306,-0.845194623572372,-0.1398881205811514,-0.9850827441535234,0.9467044773501337,0.047477744807121636,0.059113300492610876,0.9477130870766397,0.035608308605341255,0.06896551724137934,0.9489446141702358,0.035608308605341255,0.06650246305418717,0.9428308312990601,0.013353115727002929,0.10098522167487689,0.9455314203856104,0.017804154302670572,0.09113300492610843,0.9472380172779231,0.02670623145400597,0.0788177339901478,0.9351164286445163,0.053412462908011826,0.07635467980295563,0.9160661297159813,0.09643916913946593,0.0714285714285714,0.9366001081697388,0.05044510385756673,0.07635467980295563,0.9401302422125097,0.008902077151335286,0.11083743842364535,0.9353831986084109,0.04302670623145399,0.08620689655172409
